ticker,company_name,url,ceo_name,ceo_role,appointment_date,resignation_date,open_at_appointment,close_at_resignation,topix_open_at_appointment,topix_close_at_resignation,excess_return_annual,tenure_years,photo_paths,photo_count,source
8891,AMGホールディングス,https://www.amg-hd.co.jp/,"会長
伊藤",current,,,,,,,,,"photos_2/8891_AMGホールディングス/current/photo_01.jpg,photos_2/8891_AMGホールディングス/current/photo_02.jpg,photos_2/8891_AMGホールディングス/current/photo_03.jpg,photos_2/8891_AMGホールディングス/current/photo_04.jpg,photos_2/8891_AMGホールディングス/current/photo_05.jpg",5,current
8892,日本エスコン,https://www.es-conjapan.co.jp/,伊藤 貴俊,current,,,,,,,,,photos_2/8892_日本エスコン/current/photo_01.jpg,1,current
8914,エリアリンク,https://www.arealink.co.jp/,鈴木 貴佳,current,,,,,,,,,photos_2/8914_エリアリンク/current/photo_01.jpg,1,current
8920,東祥,https://www.to-sho.net/,"報告
　当",current,2025年3月,,683.34,,,,,,photos_2/8920_東祥/current/photo_01.jpg,1,current
8923,トーセイ,https://www.toseicorp.co.jp/,山口　誠一郎,current,2004年7月,,,,,,,,photos_2/8923_トーセイ/current/photo_01.jpg,1,current
8934,サンフロンティア不動産,https://www.sunfrt.co.jp/,堀口 智顕,current,2025年9月,,2249.34,,,,,,"photos_2/8934_サンフロンティア不動産/current/photo_01.jpg,photos_2/8934_サンフロンティア不動産/current/photo_02.jpg,photos_2/8934_サンフロンティア不動産/current/photo_03.jpg,photos_2/8934_サンフロンティア不動産/current/photo_04.jpg,photos_2/8934_サンフロンティア不動産/current/photo_05.jpg",5,current
8935,FJネクストホールディングス,https://www.fjnext-hd.co.jp/,"締役
社外取",current,2025年6月,,1182.18,,,,,,"photos_2/8935_FJネクストホールディングス/current/photo_01.jpg,photos_2/8935_FJネクストホールディングス/current/photo_02.jpg,photos_2/8935_FJネクストホールディングス/current/photo_03.jpg,photos_2/8935_FJネクストホールディングス/current/photo_04.jpg,photos_2/8935_FJネクストホールディングス/current/photo_05.jpg",5,current
9006,京浜急行電鉄,https://www.keikyu.co.jp/,平素,current,2025年5月,,1496.61,,,,,,photos_2/9006_京浜急行電鉄/current/photo_01.jpg,1,current
8946,ASIAN　STAR,https://www.asian.co.jp/,"理由
企業統",current,,,,,,,,,"photos_2/8946_ASIAN_STAR/current/photo_01.jpg,photos_2/8946_ASIAN_STAR/current/photo_02.jpg,photos_2/8946_ASIAN_STAR/current/photo_03.jpg",3,current
9021,西日本旅客鉄道,https://www.westjr.co.jp/,日付,current,2005年4月,,1391.96,,,,,,photos_2/9021_西日本旅客鉄道/current/photo_01.jpg,1,current
9025,鴻池運輸,https://www.konoike.net/,鴻池 忠彦,current,2025年4月,,2709.23,,,,,,"photos_2/9025_鴻池運輸/current/photo_01.jpg,photos_2/9025_鴻池運輸/current/photo_02.jpg,photos_2/9025_鴻池運輸/current/photo_03.jpg,photos_2/9025_鴻池運輸/current/photo_04.jpg,photos_2/9025_鴻池運輸/current/photo_05.jpg",5,current
9029,ヒガシホールディングス,https://www.e-higashi.co.jp/,"一覧
各種",current,2025年4月,,1209.27,,,,,,"photos_2/9029_ヒガシホールディングス/current/photo_01.jpg,photos_2/9029_ヒガシホールディングス/current/photo_02.jpg,photos_2/9029_ヒガシホールディングス/current/photo_03.jpg,photos_2/9029_ヒガシホールディングス/current/photo_04.jpg,photos_2/9029_ヒガシホールディングス/current/photo_05.jpg",5,current
9028,ゼロ,https://www.zero-group.co.jp/,挨拶 株主,current,2024年7月,,1675.92,,,,,,,0,current
9036,東部ネットワーク,https://www.tohbu.co.jp/,若山 良孝,current,,,,,,,,,photos_2/9036_東部ネットワーク/current/photo_01.jpg,1,current
9045,京阪ホールディングス,https://www.keihan-holdings.co.jp/,当社,current,,,,,,,,,photos_2/9045_京阪ホールディングス/current/photo_01.jpg,1,current
9065,山九,https://www.sankyu.co.jp/,世界,current,,,,,,,,,photos_2/9065_山九/current/photo_01.jpg,1,current
9068,丸全昭和運輸,https://www.maruzenshowa.co.jp/,会長　浅井,current,2025年12月,,6730.0,,,,,,photos_2/9068_丸全昭和運輸/current/photo_01.jpg,1,current
9074,日本石油輸送,https://www.jot.co.jp/,原　昌一郎,current,,,,,,,,,photos_2/9074_日本石油輸送/current/photo_01.jpg,1,current
9090,AZ-COM丸和ホールディングス,https://www.az-com-maruwa-hd.co.jp/,佐見 勝,current,2025年6月,,1001.37,,,,,,,0,current
9101,日本郵船,https://www.nyk.com/,月 曽我,current,2023年4月,,2741.98,,,,,,photos_2/9101_日本郵船/current/photo_01.jpg,1,current
9087,タカセ,https://www.takase.co.jp/,日 大宮司,current,2024年1月,,1321.01,,,,,,photos_2/9087_タカセ/current/photo_01.jpg,1,current
9115,明海グループ,https://www.meiji-group.com/,内田　貴也,current,,,,,,,,,photos_2/9115_明海グループ/current/photo_01.jpg,1,current
9107,川崎汽船,https://www.kline.co.jp/,川崎汽船,current,2022年5月,,640.47,,,,,,photos_2/9107_川崎汽船/current/photo_01.jpg,1,current
9142,九州旅客鉄道,https://www.jrkyushu.co.jp/,月 九州旅,current,2025年３月,,3539.47,,,,,,photos_2/9142_九州旅客鉄道/current/photo_01.jpg,1,current
9130,共栄タンカー,https://www.kyoeitanker.co.jp/,近藤　耕司,current,2025年6月,,952.23,,,,,,"photos_2/9130_共栄タンカー/current/photo_01.jpg,photos_2/9130_共栄タンカー/current/photo_02.jpg,photos_2/9130_共栄タンカー/current/photo_03.jpg,photos_2/9130_共栄タンカー/current/photo_04.jpg",4,current
9110,NSユナイテッド海運,https://www.nsuship.co.jp/,当社  山中,current,,,,,,,,,"photos_2/9110_NSユナイテッド海運/current/photo_01.jpg,photos_2/9110_NSユナイテッド海運/current/photo_02.jpg",2,current
9160,ノバレーゼ,https://www.novarese.co.jp/,元気,current,2024年12月,,359.0,,,,,,photos_2/9160_ノバレーゼ/current/photo_01.jpg,1,current
9171,栗林商船,https://www.kuribayashishosen.com/,"役職
氏名",current,2025年7月,,1002.0,,,,,,,0,current
9166,GENDA,https://genda.jp/,片岡 尚,current,,,,,,,,,photos_2/9166_GENDA/current/photo_01.jpg,1,current
9166,GENDA,https://genda.jp/,締役 管理本,prev_1,2026年2月1日,2024年2月,809.0,723.75,,,,,,0,history
9166,GENDA,https://genda.jp/,同社 代表取,prev_2,2025年11月,2018年5月,813.0,,,,,,,0,history
9166,GENDA,https://genda.jp/,締役 執行役,prev_3,2020年6月,2025年8月,,954.0,,,,,,0,history
9204,スカイマーク,https://www.skymark.co.jp/,日 執行役,current,2024年6月,,816.38,,,,,,photos_2/9204_スカイマーク/current/photo_01.jpg,1,current
9216,ビーウィズ,https://www.bewith.net/,"方
当社",current,2025/08/29,,1536.0,,,,,,photos_2/9216_ビーウィズ/current/photo_01.jpg,1,current
9218,メンタルヘルステクノロジーズ,https://mh-tec.co.jp/,刀禰真之,current,,,,,,,,,photos_2/9218_メンタルヘルステクノロジーズ/current/photo_01.jpg,1,current
9223,ASNOVA,https://www.asnova.co.jp/,当社  上田桂,current,,,,,,,,,photos_2/9223_ASNOVA/current/photo_01.jpg,1,current
9225,ブリッジコンサルティンググループ,https://bridge-group.co.jp/,宮崎 良一,current,2023年6月,,1750.0,,,,,,photos_2/9225_ブリッジコンサルティンググループ/current/photo_01.jpg,1,current
9219,ギックス,https://www.gixo.jp/,東京,current,,,,,,,,,photos_2/9219_ギックス/current/photo_01.jpg,1,current
9227,マイクロ波化学,https://mwcc.jp/,吉野 巌,current,,,,,,,,,photos_2/9227_マイクロ波化学/current/photo_01.jpg,1,current
9229,サンウェルズ,https://sunwels.jp/pdh/,"社名
株",current,2025年3月,,630.0,,,,,,"photos_2/9229_サンウェルズ/current/photo_01.jpg,photos_2/9229_サンウェルズ/current/photo_02.jpg,photos_2/9229_サンウェルズ/current/photo_03.jpg,photos_2/9229_サンウェルズ/current/photo_04.jpg",4,current
9233,アジア航測,https://www.ajiko.co.jp/,"住所

東京都",current,2025年9月,,1265.62,,,,,,"photos_2/9233_アジア航測/current/photo_01.jpg,photos_2/9233_アジア航測/current/photo_02.jpg",2,current
9236,ジャパンM&Aソリューション,https://jpmas.jp/,相談,current,2019年11月,,,,,,,,photos_2/9236_ジャパンM&Aソリューション/current/photo_01.jpg,1,current
9245,リベロ,https://www.livero.co.jp/,鹿島 秀俊,current,,,,,,,,,"photos_2/9245_リベロ/current/photo_01.jpg,photos_2/9245_リベロ/current/photo_02.jpg,photos_2/9245_リベロ/current/photo_03.jpg,photos_2/9245_リベロ/current/photo_04.jpg,photos_2/9245_リベロ/current/photo_05.jpg",5,current
9244,デジタリフト,https://digitalift.co.jp/,輿石 雅志,current,,,,,,,,,photos_2/9244_デジタリフト/current/photo_01.jpg,1,current
9246,プロジェクトホールディングス,https://phd.co.jp/,土井 悠之介,current,,,,,,,,,photos_2/9246_プロジェクトホールディングス/current/photo_01.jpg,1,current
9247,TREホールディングス,https://tre-hd.co.jp/,業所　産業廃,current,2026年02月,,1702.0,,,,,,photos_2/9247_TREホールディングス/current/photo_01.jpg,1,current
9251,AB&Company,https://ab-company.co.jp/jp/,市瀬 一浩,current,,,,,,,,,"photos_2/9251_AB&Company/current/photo_01.jpg,photos_2/9251_AB&Company/current/photo_02.jpg,photos_2/9251_AB&Company/current/photo_03.jpg,photos_2/9251_AB&Company/current/photo_04.jpg",4,current
9248,人・夢・技術グループ,https://www.pdt-g.co.jp/,野本 昌弘,current,2025年12月,,1619.0,,,,,,"photos_2/9248_人・夢・技術グループ/current/photo_01.jpg,photos_2/9248_人・夢・技術グループ/current/photo_02.jpg",2,current
9252,ラストワンマイル,https://lomgrp.co.jp/,会長 兼,current,,,,,,,,,"photos_2/9252_ラストワンマイル/current/photo_01.jpg,photos_2/9252_ラストワンマイル/current/photo_02.jpg,photos_2/9252_ラストワンマイル/current/photo_03.jpg,photos_2/9252_ラストワンマイル/current/photo_04.jpg,photos_2/9252_ラストワンマイル/current/photo_05.jpg",5,current
9253,スローガン,https://www.slogan.jp/,掲載,current,,,,,,,,,,0,current
9258,CS-C,https://s-cs-c.com/,椙原 健,current,,,,,,,,,photos_2/9258_CS-C/current/photo_01.jpg,1,current
9250,GRCS,https://www.grcs.co.jp/,木 慈和,current,2021年11月,,5400.0,,,,,,photos_2/9250_GRCS/current/photo_01.jpg,1,current
9264,ポエック,https://www.puequ.co.jp/,会長　来山,current,,,,,,,,,photos_2/9264_ポエック/current/photo_01.jpg,1,current
9273,コーア商事ホールディングス,https://www.koashoji-hd.com/,医薬品専,current,2027年7月,,,,,,,,photos_2/9273_コーア商事ホールディングス/current/photo_01.jpg,1,current
9268,オプティマスグループ,https://www.optimusgroup.co.jp/,山中 信哉,current,2015年1月,,,,,,,,photos_2/9268_オプティマスグループ/current/photo_01.jpg,1,current
9303,住友倉庫,https://www.sumitomo-soko.co.jp/,会長 会長執,current,,,,,,,,,photos_2/9303_住友倉庫/current/photo_01.jpg,1,current
9308,乾汽船,https://www.inui.co.jp/,"基準
当社",current,,,,,,,,,"photos_2/9308_乾汽船/current/photo_01.jpg,photos_2/9308_乾汽船/current/photo_02.jpg",2,current
9306,東陽倉庫,https://www.toyo-logistics.co.jp/,株主,current,,,,,,,,,photos_2/9306_東陽倉庫/current/photo_01.jpg,1,current
9310,日本トランスシティ,https://www.trancy.co.jp/,地域,current,,,,,,,,,photos_2/9310_日本トランスシティ/current/photo_01.jpg,1,current
9322,川西倉庫,https://www.kawanishi.co.jp/,川西　二郎,current,,,,,,,,,photos_2/9322_川西倉庫/current/photo_01.jpg,1,current
9326,関通,https://www.kantsu.com/,"共感
物流",current,2026年2月,,460.0,,,,,,"photos_2/9326_関通/current/photo_01.jpg,photos_2/9326_関通/current/photo_02.jpg",2,current
9330,揚羽,https://www.ageha.tv/,数多,current,2023年9月,,1490.0,,,,,,photos_2/9330_揚羽/current/photo_01.jpg,1,current
9336,大栄環境,https://www.dinsgr.co.jp/,経歴,current,2002年3月,,,,,,,,"photos_2/9336_大栄環境/current/photo_01.jpg,photos_2/9336_大栄環境/current/photo_02.jpg,photos_2/9336_大栄環境/current/photo_03.jpg,photos_2/9336_大栄環境/current/photo_04.jpg",4,current
9344,アクシスコンサルティング,https://axc-g.co.jp/,山尾 幸弘,current,2024年9月,,1008.45,,,,,,photos_2/9344_アクシスコンサルティング/current/photo_01.jpg,1,current
9345,ビズメイツ,https://www.bizmates.co.jp/,鈴木 伸明,current,2012年6月,,,,,,,,photos_2/9345_ビズメイツ/current/photo_01.jpg,1,current
9351,東洋埠頭,https://www.toyofuto.co.jp/,当社,current,,,,,,,,,photos_2/9351_東洋埠頭/current/photo_01.jpg,1,current
9346,ココルポート,https://www.cocorport.co.jp/,佐原 敦矢,current,,,,,,,,,photos_2/9346_ココルポート/current/photo_01.jpg,1,current
9355,リンコーコーポレーション,https://www.rinko.co.jp/,"来船
船舶代",current,2026年2月,,2176.0,,,,,,"photos_2/9355_リンコーコーポレーション/current/photo_01.jpg,photos_2/9355_リンコーコーポレーション/current/photo_02.jpg,photos_2/9355_リンコーコーポレーション/current/photo_03.jpg,photos_2/9355_リンコーコーポレーション/current/photo_04.jpg,photos_2/9355_リンコーコーポレーション/current/photo_05.jpg",5,current
9362,兵機海運,https://www.hyoki.co.jp/,大東 慶治,current,,,,,,,,,photos_2/9362_兵機海運/current/photo_01.jpg,1,current
9360,鈴与シンワート,https://www.shinwart.co.jp/,"理念

鈴与",current,,,,,,,,,"photos_2/9360_鈴与シンワート/current/photo_01.jpg,photos_2/9360_鈴与シンワート/current/photo_02.jpg",2,current
9364,上組,https://www.kamigumi.co.jp/,"挨拶
 企業理",current,2025年6月,,3833.81,,,,,,"photos_2/9364_上組/current/photo_01.jpg,photos_2/9364_上組/current/photo_02.jpg,photos_2/9364_上組/current/photo_03.jpg,photos_2/9364_上組/current/photo_04.jpg,photos_2/9364_上組/current/photo_05.jpg",5,current
9366,サンリツ,https://www.srt.co.jp/,柴本守人,current,2023年3月,,653.74,,,,,,photos_2/9366_サンリツ/current/photo_01.jpg,1,current
9343,アイビス,https://www.ibis.ne.jp/,神谷栄治,current,,,,,,,,,photos_2/9343_アイビス/current/photo_01.jpg,1,current
9368,キムラユニティー,https://www.kimura-unity.co.jp/,木村 幸夫,current,2016年4月,,212.83,,,,,,"photos_2/9368_キムラユニティー/current/photo_01.jpg,photos_2/9368_キムラユニティー/current/photo_02.jpg,photos_2/9368_キムラユニティー/current/photo_03.jpg",3,current
9385,ショーエイコーポレーション,https://www.shoei-corp.co.jp/,当社,current,,,,,,,,,photos_2/9385_ショーエイコーポレーション/current/photo_01.jpg,1,current
9419,ワイヤレスゲート,https://www.wirelessgate.co.jp/,成田 徹,current,,,,,,,,,photos_2/9419_ワイヤレスゲート/current/photo_01.jpg,1,current
9421,エヌジェイホールディングス,https://www.njhd.jp/,福田  尚弘,current,,,,,,,,,photos_2/9421_エヌジェイホールディングス/current/photo_01.jpg,1,current
9424,日本通信,https://www.j-com.co.jp/,日本通,current,2021年11月,,199.0,,,,,,photos_2/9424_日本通信/current/photo_01.jpg,1,current
9425,ReYuu　Japan,https://www.reyuu-japan.com/,重富 崇史,current,2023年8月,,268.0,,,,,,photos_2/9425_ReYuu_Japan/current/photo_01.jpg,1,current
9416,ビジョン,https://www.vision-net.co.jp/,佐野 健一,current,,,,,,,,,photos_2/9416_ビジョン/current/photo_01.jpg,1,current
9418,U-NEXT　HOLDINGS,https://unext-hd.co.jp/,基本方針,current,,,,,,,,,photos_2/9418_U-NEXT_HOLDINGS/current/photo_01.jpg,1,current
9428,クロップス,https://www.crops.co.jp/,前田　有幾,current,,,,,,,,,photos_2/9428_クロップス/current/photo_01.jpg,1,current
9435,光通信,https://www.hikari.co.jp/,和田　英明,current,,,,,,,,,photos_2/9435_光通信/current/photo_01.jpg,1,current
9441,ベルパーク,https://www.bellpark.co.jp/,西川健土,current,,,,,,,,,"photos_2/9441_ベルパーク/current/photo_01.jpg,photos_2/9441_ベルパーク/current/photo_02.jpg,photos_2/9441_ベルパーク/current/photo_03.jpg,photos_2/9441_ベルパーク/current/photo_04.jpg,photos_2/9441_ベルパーク/current/photo_05.jpg",5,current
9432,日本電信電話,https://group.ntt/jp/,"方
取",current,2025年10月,,155.56,,,,,,"photos_2/9432_日本電信電話/current/photo_01.jpg,photos_2/9432_日本電信電話/current/photo_02.jpg,photos_2/9432_日本電信電話/current/photo_03.jpg,photos_2/9432_日本電信電話/current/photo_04.jpg,photos_2/9432_日本電信電話/current/photo_05.jpg",5,current
9450,ファイバーゲート,https://www.fibergate.co.jp/,創業,current,,,,,,,,,photos_2/9450_ファイバーゲート/current/photo_01.jpg,1,current
9439,エム・エイチ・グループ,https://mhgroup.co.jp/,"締役
徐",current,2001年12月,,-1.79,,,,,,photos_2/9439_エム・エイチ・グループ/current/photo_01.jpg,1,current
9474,ゼンリン,https://www.zenrin.co.jp/,基本方針,current,2025年6月,,1136.17,,,,,,photos_2/9474_ゼンリン/current/photo_01.jpg,1,current
9507,四国電力,https://www.yonden.co.jp/,締役 副,current,,,,,,,,,photos_2/9507_四国電力/current/photo_01.jpg,1,current
9513,電源開発,https://www.jpower.co.jp/,菅野　等,current,,,,,,,,,photos_2/9513_電源開発/current/photo_01.jpg,1,current
9508,九州電力,https://www.kyuden.co.jp/,西山 勝,current,2025年２月,,1304.87,,,,,,photos_2/9508_九州電力/current/photo_01.jpg,1,current
9519,レノバ,https://www.renovainc.com/,"会長

川名",current,,,,,,,,,"photos_2/9519_レノバ/current/photo_01.jpg,photos_2/9519_レノバ/current/photo_02.jpg,photos_2/9519_レノバ/current/photo_03.jpg,photos_2/9519_レノバ/current/photo_04.jpg,photos_2/9519_レノバ/current/photo_05.jpg",5,current
